Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
"https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UX67_CR0,0,67,98_AL_.jpg",hidden figur,2016,ua,127 min,biographi drama histori,7.8,the stori of a team of femal african american mathematician who serv a vital role in nasa dure the earli year of the u s space program,0.0,theodor melfi,taraji p henson,octavia spencer,janel mon e,kevin costner,0.0,169 607 287
"https://m.media-amazon.com/images/M/MV5BMmYwNWZlNzEtNjE4Zi00NzQ4LWI2YmUtOWZhNzZhZDYyNmVmXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_UX67_CR0,0,67,98_AL_.jpg",paddington 2,2017,u,103 min,adventur comedi famili,7.8,paddington ben whishaw now happili settl with the brown famili and a popular member of the local commun pick up a seri of odd job to buy the perfect present for hi aunt luci s imelda staunton s 100th birthday onli for the gift to be stolen,0.0,paul king,ben whishaw,hugh grant,hugh bonnevil,salli hawkin,0.0,40 442 052
"https://m.media-amazon.com/images/M/MV5BY2YxNjQxYWYtYzNkMi00YTgyLWIwZTMtYzgyYjZlZmYzZTA0XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_UX67_CR0,0,67,98_AL_.jpg",udta punjab,2016,a,148 min,action crime drama,7.8,a stori that revolv around drug abus in the affluent north indian state of punjab and how the youth there have succumb to it en mass result in a socio econom declin,0.0,abhishek chaubey,shahid kapoor,alia bhatt,kareena kapoor,diljit dosanjh,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_UX67_CR0,0,67,98_AL_.jpg",kubo and the two string,2016,pg,101 min,anim action adventur,7.8,a young boy name kubo must locat a magic suit of armour worn by hi late father in order to defeat a veng spirit from the past,0.0,travi knight,charliz theron,art parkinson,matthew mcconaughey,ralph fienn,0.0,48 023 088
"https://m.media-amazon.com/images/M/MV5BZjAzZjZiMmQtMDZmOC00NjVmLTkyNTItOGI2Mzg4NTBhZTA1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",m s dhoni the untold stori,2016,u,184 min,biographi drama sport,7.8,the untold stori of mahendra singh dhoni s journey from ticket collector to trophi collector the world cup win captain of the indian cricket team,0.0,neeraj pandey,sushant singh rajput,kiara advani,anupam kher,disha patani,0.0,1 782 795
"https://m.media-amazon.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",manchest by the sea,2016,ua,137 min,drama,7.8,a depress uncl is ask to take care of hi teenag nephew after the boy s father die,0.0,kenneth lonergan,casey affleck,michel william,kyle chandler,luca hedg,0.0,47 695 120
"https://m.media-amazon.com/images/M/MV5BMjA0MzQzNjM1Ml5BMl5BanBnXkFtZTgwNjM5MjU5NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",under sandet,2015,r,100 min,drama histori war,7.8,in post world war ii denmark a group of young german pow are forc to clear a beach of thousand of land mine under the watch of a danish sergeant who slowli learn to appreci their plight,0.0,martin zandvliet,roland m ller,loui hofmann,joel basman,mikkel boe f lsgaard,0.0,435 266
"https://m.media-amazon.com/images/M/MV5BMjEwMzMxODIzOV5BMl5BanBnXkFtZTgwNzg3OTAzMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",rogu one,2016,ua,133 min,action adventur sci fi,7.8,the daughter of an imperi scientist join the rebel allianc in a riski move to steal the plan for the death star,0.0,gareth edward,felic jone,diego luna,alan tudyk,donni yen,0.0,532 177 324
"https://m.media-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_UX67_CR0,0,67,98_AL_.jpg",captain america civil war,2016,ua,147 min,action adventur sci fi,7.8,polit involv in the aveng affair caus a rift between captain america and iron man,0.0,anthoni russo,joe russo,chri evan,robert downey jr,scarlett johansson,0.0,408 084 349
"https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_UX67_CR0,0,67,98_AL_.jpg",the hate eight,2015,a,168 min,crime drama mysteri,7.8,in the dead of a wyom winter a bounti hunter and hi prison find shelter in a cabin current inhabit by a collect of nefari charact,0.0,quentin tarantino,samuel l jackson,kurt russel,jennif jason leigh,walton goggin,0.0,54 117 416
"https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",littl women,2019,u,135 min,drama romanc,7.8,jo march reflect back and forth on her life tell the belov stori of the march sister four young women each determin to live life on her own term,0.0,greta gerwig,saoirs ronan,emma watson,florenc pugh,eliza scanlen,0.0,108 101 214
"https://m.media-amazon.com/images/M/MV5BMTU3NjE2NjgwN15BMl5BanBnXkFtZTgwNDYzMzEwMzI@._V1_UX67_CR0,0,67,98_AL_.jpg",love vincent,2017,ua,94 min,anim biographi crime,7.8,in a stori depict in oil paint anim a young man come to the last hometown of painter vincent van gogh robert gulaczyk to deliv the troubl artist s final letter and end up investig hi final day there,0.0,dorota kobiela,hugh welchman,dougla booth,jerom flynn,robert gulaczyk,0.0,6 735 118
"https://m.media-amazon.com/images/M/MV5BMTU2OTcyOTE3MF5BMl5BanBnXkFtZTgwNTg5Mjc1MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",pride,2014,r,119 min,biographi comedi drama,7.8,u k gay activist work to help miner dure their lengthi strike of the nation union of minework in the summer of 1984,0.0,matthew warchu,bill nighi,imelda staunton,domin west,paddi considin,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTcxNTgzNDg1N15BMl5BanBnXkFtZTgwNjg4MzI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",le pass,2013,pg 13,130 min,drama mysteri,7.8,an iranian man desert hi french wife and her two children to return to hi homeland meanwhil hi wife start up a new relationship a realiti her husband confront upon hi wife s request for a divorc,0.0,asghar farhadi,b r nice bejo,tahar rahim,ali mosaffa,paulin burlet,0.0,1 330 596
"https://m.media-amazon.com/images/M/MV5BNjg5NmI3NmUtZDQ2Mi00ZTI0LWE0YzAtOGRhOWJmNDJkOWNkXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_UY98_CR0,0,67,98_AL_.jpg",la grand bellezza,2013,Unknown,141 min,drama,7.8,jep gambardella ha seduc hi way through the lavish nightlif of rome for decad but after hi 65th birthday and a shock from the past jep look past the nightclub and parti to find a timeless landscap of absurd exquisit beauti,0.0,paolo sorrentino,toni servillo,carlo verdon,sabrina ferilli,carlo buccirosso,0.0,2 852 400
"https://m.media-amazon.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",the lunchbox,2013,u,104 min,drama romanc,7.8,a mistaken deliveri in mumbai s famous effici lunchbox deliveri system connect a young housewif to an older man in the dusk of hi life as they build a fantasi world togeth through note in the lunchbox,0.0,ritesh batra,irrfan khan,nimrat kaur,nawazuddin siddiqui,lillet dubey,0.0,4 231 500
"https://m.media-amazon.com/images/M/MV5BYWNlODE1ZTEtOTQ5MS00N2QwLTllNjItZDQ2Y2UzMmU5YmI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR3,0,67,98_AL_.jpg",vicki donor,2012,ua,126 min,comedi romanc,7.8,a man is brought in by an infertil doctor to suppli him with hi sperm where he becom the biggest sperm donor for hi clinic,0.0,shoojit sircar,ayushmann khurrana,yami gautam,annu kapoor,dolli ahluwalia,0.0,169 209
"https://m.media-amazon.com/images/M/MV5BMDliOTIzNmUtOTllOC00NDU3LWFiNjYtMGM0NDc1YTMxNjYxXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_UY98_CR1,0,67,98_AL_.jpg",big hero 6,2014,u,102 min,anim action adventur,7.8,a special bond develop between plu size inflat robot baymax and prodigi hiro hamada who togeth team up with a group of friend to form a band of high tech hero,0.0,don hall,chri william,ryan potter,scott adsit,jami chung,0.0,222 527 828
"https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_UX67_CR0,0,67,98_AL_.jpg",about time,2013,r,123 min,comedi drama fantasi,7.8,at the age of 21 tim discov he can travel in time and chang what happen and ha happen in hi own life hi decis to make hi world a better place by get a girlfriend turn out not to be as easi as you might think,0.0,richard curti,domhnal gleeson,rachel mcadam,bill nighi,lydia wilson,0.0,15 322 921
"https://m.media-amazon.com/images/M/MV5BMjQ5YWVmYmYtOWFiZC00NGMxLWEwODctZDM2MWI4YWViN2E5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg",english vinglish,2012,u,134 min,comedi drama famili,7.8,a quiet sweet temper housewif endur small slight from her well educ husband and daughter everi day becaus of her inabl to speak and understand english,0.0,gauri shind,sridevi,adil hussain,mehdi nebbou,priya anand,0.0,1 670 773
"https://m.media-amazon.com/images/M/MV5BMTU4NDg0MzkzNV5BMl5BanBnXkFtZTgwODA3Mzc1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",kaze tachinu,2013,pg 13,126 min,anim biographi drama,7.8,a look at the life of jiro horikoshi the man who design japanes fighter plane dure world war ii,0.0,hayao miyazaki,hideaki anno,hidetoshi nishijima,miori takimoto,masahiko nishimura,0.0,5 209 580
"https://m.media-amazon.com/images/M/MV5BMTYzMDM4NzkxOV5BMl5BanBnXkFtZTgwNzM1Mzg2NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",toy stori 4,2019,u,100 min,anim adventur comedi,7.8,when a new toy call forki join woodi and the gang a road trip alongsid old and new friend reveal how big the world can be for a toy,0.0,josh cooley,tom hank,tim allen,anni pott,toni hale,0.0,434 038 008
"https://m.media-amazon.com/images/M/MV5BMTQ4MzQ3NjA0N15BMl5BanBnXkFtZTgwODQyNjQ4MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",la miglior offerta,2013,r,131 min,crime drama mysteri,7.8,a lone art expert work for a mysteri and reclus heiress find not onli her art worth examin,0.0,giusepp tornator,geoffrey rush,jim sturgess,sylvia hoek,donald sutherland,0.0,85 433
"https://m.media-amazon.com/images/M/MV5BMzllMWI1ZDQtMmFhNS00NzJkLThmMTMtNzFmMmMyYjU3ZGVjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",moonris kingdom,2012,a,94 min,comedi drama romanc,7.8,a pair of young lover flee their new england town which caus a local search parti to fan out to find them,0.0,we anderson,jare gilman,kara hayward,bruce willi,bill murray,0.0,45 512 466
"https://m.media-amazon.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_UX67_CR0,0,67,98_AL_.jpg",how to train your dragon 2,2014,u,102 min,anim action adventur,7.8,when hiccup and toothless discov an ice cave that is home to hundr of new wild dragon and the mysteri dragon rider the two friend find themselv at the center of a battl to protect the peac,0.0,dean debloi,jay baruchel,cate blanchett,gerard butler,craig ferguson,0.0,177 002 924
"https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",the big short,2015,a,130 min,biographi comedi drama,7.8,in 2006 2007 a group of investor bet against the us mortgag market in their research they discov how flaw and corrupt the market is,0.0,adam mckay,christian bale,steve carel,ryan gosl,brad pitt,0.0,70 259 870
"https://m.media-amazon.com/images/M/MV5BYzM2OGQ2NzUtNzlmYi00ZDg4LWExODgtMDVmOTU2Yzg2N2U5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg",kokuhaku,2010,Unknown,106 min,drama thriller,7.8,a psycholog thriller of a griev mother turn cold blood aveng with a twisti master plan to pay back those who were respons for her daughter s death,0.0,tetsuya nakashima,takako matsu,yoshino kimura,masaki okada,yukito nishii,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BZjRmNjc5MTYtYjc3My00ZjNiLTg4YjUtMTQ0ZTFkZmMxMDUzXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_UY98_CR3,0,67,98_AL_.jpg",ang ma reul bo at da,2010,Unknown,144 min,action crime drama,7.8,a secret agent exact reveng on a serial killer through a seri of captur and releas,0.0,jee woon kim,lee byung hun,choi min sik,jeon gook hwan,ho jin chun,0.0,128 392
"https://m.media-amazon.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_UX67_CR0,0,67,98_AL_.jpg",the girl with the dragon tattoo,2011,r,158 min,crime drama mysteri,7.8,journalist mikael blomkvist is aid in hi search for a woman who ha been miss for forti year by lisbeth saland a young comput hacker,0.0,david fincher,daniel craig,rooney mara,christoph plummer,stellan skarsg rd,0.0,102 515 793
"https://m.media-amazon.com/images/M/MV5BODhiZWRhMjctNDUyMS00NmUwLTgwYmItMjJhOWNkZWQ3ZTQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",captain phillip,2013,ua,134 min,adventur biographi crime,7.8,the true stori of captain richard phillip and the 2009 hijack by somali pirat of the u s flag mv maersk alabama the first american cargo ship to be hijack in two hundr year,0.0,paul greengrass,tom hank,barkhad abdi,barkhad abdirahman,catherin keener,0.0,107 100 855
"https://m.media-amazon.com/images/M/MV5BMTgzMTkxNjAxNV5BMl5BanBnXkFtZTgwMDU3MDE0MjE@._V1_UY98_CR0,0,67,98_AL_.jpg",ajeossi,2010,r,119 min,action crime drama,7.8,a quiet pawnshop keeper with a violent past take on a drug and organ traffick ring in hope of save the child who is hi onli friend,0.0,jeong beom lee,won bin,sae ron kim,tae hoon kim,hee won kim,0.0,6 460
"https://m.media-amazon.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_UX67_CR0,0,67,98_AL_.jpg",straight outta compton,2015,r,147 min,biographi drama histori,7.8,the rap group nwa emerg from the mean street of compton in lo angel california in the mid 1980 and revolution hip hop cultur with their music and tale about life in the hood,0.0,f gari gray,o shea jackson jr,corey hawkin,jason mitchel,neil brown jr,0.0,161 197 785
"https://m.media-amazon.com/images/M/MV5BMTQzMTg0NDA1M15BMl5BanBnXkFtZTgwODUzMTE0MjE@._V1_UY98_CR0,0,67,98_AL_.jpg",madeo,2009,r,129 min,crime drama mysteri,7.8,a mother desper search for the killer who frame her son for a girl s horrif murder,0.0,bong joon ho,hye ja kim,won bin,jin goo,je mun yun,0.0,547 292
"https://m.media-amazon.com/images/M/MV5BY2ViOTU5MDQtZTRiZi00YjViLWFiY2ItOTRhNWYyN2ZiMzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",chugyeokja,2008,Unknown,125 min,action crime thriller,7.8,a disgrac ex policeman who run a small ring of prostitut find himself in a race against time when one of hi women goe miss,0.0,hong jin na,kim yoon seok,jung woo ha,yeong hie seo,yoo jeong kim,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",the hobbit the desol of smaug,2013,ua,161 min,adventur fantasi,7.8,the dwarv along with bilbo baggin and gandalf the grey continu their quest to reclaim erebor their homeland from smaug bilbo baggin is in possess of a mysteri and magic ring,0.0,peter jackson,ian mckellen,martin freeman,richard armitag,ken stott,0.0,258 366 855
"https://m.media-amazon.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",da wei e band ein deutsch kindergeschicht,2009,ua,144 min,drama histori mysteri,7.8,strang event happen in a small villag in the north of germani dure the year befor world war i which seem to be ritual punish who is respons,0.0,michael hanek,christian friedel,ernst jacobi,leoni benesch,ulrich tukur,0.0,2 222 647
"https://m.media-amazon.com/images/M/MV5BMTc2Mjc0MDg3MV5BMl5BanBnXkFtZTcwMjUzMDkxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",m n som hatar kvinnor,2009,r,152 min,crime drama mysteri,7.8,a journalist is aid by a young femal hacker in hi search for the killer of a woman who ha been dead for forti year,0.0,niel arden oplev,michael nyqvist,noomi rapac,ewa fr ling,lena endr,0.0,10 095 170
"https://m.media-amazon.com/images/M/MV5BYjYzOGE1MjUtODgyMy00ZDAxLTljYTgtNzk0Njg2YWQwMTZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the trial of the chicago 7,2020,r,129 min,drama histori thriller,7.8,the stori of 7 peopl on trial stem from variou charg surround the upris at the 1968 democrat nation convent in chicago illinoi,0.0,aaron sorkin,eddi redmayn,alex sharp,sacha baron cohen,jeremi strong,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BOTNjM2Y2ZjgtMDc5NS00MDQ1LTgyNGYtYzYwMTAyNWQwYTMyXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_UX67_CR0,0,67,98_AL_.jpg",druk,2020,Unknown,117 min,comedi drama,7.8,four friend all high school teacher test a theori that they will improv their live by maintain a constant level of alcohol in their blood,0.0,thoma vinterberg,mad mikkelsen,thoma bo larsen,magnu millang,lar ranth,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",the fighter,2010,ua,116 min,biographi drama sport,7.8,base on the stori of micki ward a fledgl boxer who tri to escap the shadow of hi more famou but troubl older box brother and get hi own shot at great,0.0,david o russel,mark wahlberg,christian bale,ami adam,melissa leo,0.0,93 617 009
"https://m.media-amazon.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_UX67_CR0,0,67,98_AL_.jpg",taken,2008,a,90 min,action thriller,7.8,a retir cia agent travel across europ and reli on hi old skill to save hi estrang daughter who ha been kidnap while on a trip to pari,0.0,pierr morel,liam neeson,maggi grace,famk janssen,leland orser,0.0,145 000 989
"https://m.media-amazon.com/images/M/MV5BMTMzMTc3MjA5NF5BMl5BanBnXkFtZTcwOTk3MDE5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the boy in the stripe pyjama,2008,pg 13,94 min,drama histori war,7.8,through the innoc eye of bruno the eight year old son of the command at a german concentr camp a forbidden friendship with a jewish boy on the other side of the camp fenc ha startl and unexpect consequ,0.0,mark herman,asa butterfield,david thewli,rupert friend,zac mattoon o brien,0.0,9 030 581
"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",onc,2007,r,86 min,drama music romanc,7.8,a modern day music about a busker and an immigr and their event week in dublin as they write rehears and record song that tell their love stori,0.0,john carney,glen hansard,mark ta irglov,hugh walsh,gerard hendrick,0.0,9 439 923
"https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",the hobbit an unexpect journey,2012,ua,169 min,adventur fantasi,7.8,a reluct hobbit bilbo baggin set out to the lone mountain with a spirit group of dwarv to reclaim their mountain home and the gold within it from the dragon smaug,0.0,peter jackson,martin freeman,ian mckellen,richard armitag,andi serki,0.0,303 003 568
"https://m.media-amazon.com/images/M/MV5BMzgxMzYyNzAyOF5BMl5BanBnXkFtZTcwODY5MjY3MQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",auf der anderen seit,2007,Unknown,122 min,drama,7.8,a turkish man travel to istanbul to find the daughter of hi father s former girlfriend,0.0,fatih akin,baki davrak,nurg l yesil ay,tuncel kurtiz,nursel k se,0.0,741 283
"https://m.media-amazon.com/images/M/MV5BMGRiYjE0YzItMzk3Zi00ZmYwLWJjNDktYTAwYjIwMjIxYzM3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",aton,2007,r,123 min,drama mysteri romanc,7.8,thirteen year old fledgl writer brioni talli irrevoc chang the cours of sever live when she accus her older sister s lover of a crime he did not commit,0.0,joe wright,keira knightley,jame mcavoy,brenda blethyn,saoirs ronan,0.0,50 927 067
"https://m.media-amazon.com/images/M/MV5BZjY5ZjQyMjMtMmEwOC00Nzc2LTllYTItMmU2MzJjNTg1NjY0XkEyXkFqcGdeQXVyNjQ1MTMzMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",drive,2011,a,100 min,crime drama,7.8,a mysteri hollywood stuntman and mechan moonlight as a getaway driver and find himself in troubl when he help out hi neighbor,0.0,nicola wind refn,ryan gosl,carey mulligan,bryan cranston,albert brook,0.0,35 061 555
"https://m.media-amazon.com/images/M/MV5BMjFmZGI2YTEtYmJhMS00YTE5LWJjNjAtNDI5OGY5ZDhmNTRlXkEyXkFqcGdeQXVyODAwMTU1MTE@._V1_UX67_CR0,0,67,98_AL_.jpg",american gangster,2007,a,157 min,biographi crime drama,7.8,an outcast new york citi cop is charg with bring down harlem drug lord frank luca whose real life inspir thi partli biograph film,0.0,ridley scott,denzel washington,russel crow,chiwetel ejiofor,josh brolin,0.0,130 164 645
"https://m.media-amazon.com/images/M/MV5BMTYwOTEwNjAzMl5BMl5BanBnXkFtZTcwODc5MTUwMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",avatar,2009,ua,162 min,action adventur fantasi,7.8,a parapleg marin dispatch to the moon pandora on a uniqu mission becom torn between follow hi order and protect the world he feel is hi home,0.0,jame cameron,sam worthington,zoe saldana,sigourney weaver,michel rodriguez,0.0,760 507 625
"https://m.media-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",mr nobodi,2009,r,141 min,drama fantasi romanc,7.8,a boy stand on a station platform as a train is about to leav should he go with hi mother or stay with hi father infinit possibl aris from thi decis as long as he doesn t choos anyth is possibl,0.0,jaco van dormael,jare leto,sarah polley,dian kruger,linh dan pham,0.0,3 600
